term_code,class_nbr,meeting_seq,component,section_code,days,start_time,end_time,period_raw,room_code,room_name,meeting_dates_raw,instructor,source_snapshot_id,captured_at
2420,7582,5,TUT,AT02,Th,12:30PM,01:15PM,Th 12:30PM - 01:15PM,UCC_C5,,"9/10, 9/17, 9/24",- Dr. LAU Wan Tung Carolyn,2026-08-15T00-47-47+08-00,
2420,7582,6,TUT,AT02,Th,12:30PM,01:15PM,Th 12:30PM - 01:15PM,UCC_C5,,"10/8, 10/15, 10/22, 10/29, 11/5, 11/12, 11/19, 11/26, 12/3",- Dr. LAU Wan Tung Carolyn,2026-08-15T00-47-47+08-00,
2420,7582,7,TUT,AT03,Th,12:30PM,01:15PM,Th 12:30PM - 01:15PM,LSK_303,,"9/10, 9/17, 9/24",- Dr. LAU Wan Tung Carolyn,2026-08-15T00-47-47+08-00,
2420,7582,8,TUT,AT03,Th,12:30PM,01:15PM,Th 12:30PM - 01:15PM,LSK_303,,"10/8, 10/15, 10/22, 10/29, 11/5, 11/12, 11/19, 11/26, 12/3",- Dr. LAU Wan Tung Carolyn,2026-08-15T00-47-47+08-00,
2420,7582,9,TUT,AT04,Th,01:30PM,02:15PM,Th 01:30PM - 02:15PM,LDS_218,,"9/10, 9/17, 9/24",- Dr. LAU Wan Tung Carolyn,2026-08-15T00-47-47+08-00,
2420,7582,10,TUT,AT04,Th,01:30PM,02:15PM,Th 01:30PM - 02:15PM,LDS_218,,"10/8, 10/15, 10/22, 10/29, 11/5, 11/12, 11/19, 11/26, 12/3",- Dr. LAU Wan Tung Carolyn,2026-08-15T00-47-47+08-00,
2420,7582,11,TUT,AT05,Th,01:30PM,02:15PM,Th 01:30PM - 02:15PM,UCC_205,,"9/10, 9/17, 9/24",- Dr. LAU Wan Tung Carolyn,2026-08-15T00-47-47+08-00,
2420,7582,12,TUT,AT05,Th,01:30PM,02:15PM,Th 01:30PM - 02:15PM,UCC_205,,"10/8, 10/15, 10/22, 10/29, 11/5, 11/12, 11/19, 11/26, 12/3",- Dr. LAU Wan Tung Carolyn,2026-08-15T00-47-47+08-00,
2420,7582,13,TUT,AT06,TBA,,,TBA,NRR,,07/09/2026 - 30/11/2026,- Dr. LAU Wan Tung Carolyn,2026-08-15T00-47-47+08-00,
2420,7585,1,LEC,B,Mo,12:30PM,02:15PM,Mo 12:30PM - 02:15PM,LSK_306,,"9/7, 9/14, 9/21, 9/28, 10/5, 10/12",- Dr. LAU Wan Tung Carolyn,2026-08-15T00-47-47+08-00,
2420,7585,2,LEC,B,Mo,12:30PM,02:15PM,Mo 12:30PM - 02:15PM,LSK_306,,"10/26, 11/2, 11/9, 11/16, 11/23, 11/30",- Dr. LAU Wan Tung Carolyn,2026-08-15T00-47-47+08-00,
2420,7585,3,TUT,BT01,Th,01:30PM,02:15PM,Th 01:30PM - 02:15PM,UCA_111,,"9/10, 9/17, 9/24",- Dr. LAU Wan Tung Carolyn,2026-08-15T00-47-47+08-00,
2420,7585,4,TUT,BT01,Th,01:30PM,02:15PM,Th 01:30PM - 02:15PM,UCA_111,,"10/8, 10/15, 10/22, 10/29, 11/5, 11/12, 11/19, 11/26, 12/3",- Dr. LAU Wan Tung Carolyn,2026-08-15T00-47-47+08-00,
2420,7585,5,TUT,BT02,Th,01:30PM,02:15PM,Th 01:30PM - 02:15PM,FYB_107A,,"9/10, 9/17, 9/24",- Dr. LAU Wan Tung Carolyn,2026-08-15T00-47-47+08-00,
2420,7585,6,TUT,BT02,Th,01:30PM,02:15PM,Th 01:30PM - 02:15PM,FYB_107A,,"10/8, 10/15, 10/22, 10/29, 11/5, 11/12, 11/19, 11/26, 12/3",- Dr. LAU Wan Tung Carolyn,2026-08-15T00-47-47+08-00,
2420,7585,7,TUT,BT03,Mo,10:30AM,11:15AM,Mo 10:30AM - 11:15AM,LSK_303,,"9/7, 9/14, 9/21, 9/28, 10/5, 10/12",- Dr. LAU Wan Tung Carolyn,2026-08-15T00-47-47+08-00,
2420,7585,8,TUT,BT03,Mo,10:30AM,11:15AM,Mo 10:30AM - 11:15AM,LSK_303,,"10/26, 11/2, 11/9, 11/16, 11/23, 11/30",- Dr. LAU Wan Tung Carolyn,2026-08-15T00-47-47+08-00,
2420,7585,9,TUT,BT04,Mo,11:30AM,12:15PM,Mo 11:30AM - 12:15PM,LSK_306,,"9/7, 9/14, 9/21, 9/28, 10/5, 10/12",- Dr. LAU Wan Tung Carolyn,2026-08-15T00-47-47+08-00,
2420,7585,10,TUT,BT04,Mo,11:30AM,12:15PM,Mo 11:30AM - 12:15PM,LSK_306,,"10/26, 11/2, 11/9, 11/16, 11/23, 11/30",- Dr. LAU Wan Tung Carolyn,2026-08-15T00-47-47+08-00,
2420,7585,11,TUT,BT05,Mo,11:30AM,12:15PM,Mo 11:30AM - 12:15PM,LSK_303,,"9/7, 9/14, 9/21, 9/28, 10/5, 10/12",- Dr. LAU Wan Tung Carolyn,2026-08-15T00-47-47+08-00,
2420,7585,12,TUT,BT05,Mo,11:30AM,12:15PM,Mo 11:30AM - 12:15PM,LSK_303,,"10/26, 11/2, 11/9, 11/16, 11/23, 11/30",- Dr. LAU Wan Tung Carolyn,2026-08-15T00-47-47+08-00,
2420,7585,13,TUT,BT06,Mo,10:30AM,11:15AM,Mo 10:30AM - 11:15AM,UCC_102,,"9/7, 9/14, 9/21, 9/28, 10/5, 10/12",- Dr. LAU Wan Tung Carolyn,2026-08-15T00-47-47+08-00,
2420,7585,14,TUT,BT06,Mo,10:30AM,11:15AM,Mo 10:30AM - 11:15AM,UCC_102,,"10/26, 11/2, 11/9, 11/16, 11/23, 11/30",- Dr. LAU Wan Tung Carolyn,2026-08-15T00-47-47+08-00,
2420,7585,15,TUT,BT07,Mo,11:30AM,12:15PM,Mo 11:30AM - 12:15PM,UCC_103,,"9/7, 9/14, 9/21, 9/28, 10/5, 10/12",- Dr. LAU Wan Tung Carolyn,2026-08-15T00-47-47+08-00,
2420,7585,16,TUT,BT07,Mo,11:30AM,12:15PM,Mo 11:30AM - 12:15PM,UCC_103,,"10/26, 11/2, 11/9, 11/16, 11/23, 11/30",- Dr. LAU Wan Tung Carolyn,2026-08-15T00-47-47+08-00,
2420,7585,17,TUT,BT08,TBA,,,TBA,NRR,,07/09/2026 - 30/11/2026,- Dr. LAU Wan Tung Carolyn,2026-08-15T00-47-47+08-00,
2420,7587,1,LEC,-,We,10:30AM,12:15PM,We 10:30AM - 12:15PM,UCC_C5,,"9/9, 9/16, 9/23, 9/30, 10/7, 10/14, 10/21, 10/28, 11/4, 11/11, 11/18, 11/25, 12/2",- Dr. LUI Chung Man,2026-08-15T00-47-47+08-00,
2420,7587,2,TUT,-T01,We,09:30AM,10:15AM,We 09:30AM - 10:15AM,UCC_C5,,"9/9, 9/16, 9/23, 9/30, 10/7, 10/14, 10/21, 10/28, 11/4, 11/11, 11/18, 11/25, 12/2",- Dr. LUI Chung Man,2026-08-15T00-47-47+08-00,
2420,7587,3,TUT,-T02,We,09:30AM,10:15AM,We 09:30AM - 10:15AM,UCC_204,,"9/9, 9/16, 9/23, 9/30, 10/7, 10/14, 10/21, 10/28, 11/4, 11/11, 11/18, 11/25, 12/2",- Dr. LUI Chung Man,2026-08-15T00-47-47+08-00,
2420,7587,4,TUT,-T03,We,12:30PM,01:15PM,We 12:30PM - 01:15PM,UCC_C5,,"9/9, 9/16, 9/23, 9/30, 10/7, 10/14, 10/21, 10/28, 11/4, 11/11, 11/18, 11/25, 12/2",- Dr. LUI Chung Man,2026-08-15T00-47-47+08-00,
2420,7587,5,TUT,-T04,We,12:30PM,01:15PM,We 12:30PM - 01:15PM,UCC_204,,"9/9, 9/16, 9/23, 9/30, 10/7, 10/14, 10/21, 10/28, 11/4, 11/11, 11/18, 11/25, 12/2",- Dr. LUI Chung Man,2026-08-15T00-47-47+08-00,
2420,7587,6,TUT,-T05,We,12:30PM,01:15PM,We 12:30PM - 01:15PM,UCC_105,,"9/9, 9/16, 9/23, 9/30, 10/7, 10/14, 10/21, 10/28, 11/4, 11/11, 11/18, 11/25, 12/2",- Dr. LUI Chung Man,2026-08-15T00-47-47+08-00,
2420,7587,7,TUT,-T06,We,01:30PM,02:15PM,We 01:30PM - 02:15PM,UCC_104,,"9/9, 9/16, 9/23, 9/30, 10/7, 10/14, 10/21, 10/28, 11/4, 11/11, 11/18, 11/25, 12/2",- Dr. LUI Chung Man,2026-08-15T00-47-47+08-00,
2420,7587,8,TUT,-T07,We,01:30PM,02:15PM,We 01:30PM - 02:15PM,LSK_203,,"9/9, 9/16, 9/23, 9/30, 10/7, 10/14, 10/21, 10/28, 11/4, 11/11, 11/18, 11/25, 12/2",- Dr. LUI Chung Man,2026-08-15T00-47-47+08-00,
2420,7587,9,TUT,-T08,TBA,,,TBA,NRR,,07/09/2026 - 30/11/2026,- Dr. LUI Chung Man,2026-08-15T00-47-47+08-00,
2420,7590,1,LEC,-,We,02:30PM,04:15PM,We 02:30PM - 04:15PM,UCC_C2,,"9/9, 9/16, 9/23, 9/30, 10/7, 10/14, 10/21, 10/28, 11/4, 11/11, 11/18, 11/25, 12/2",- Professor Eli Park SORENSEN,2026-08-15T00-47-47+08-00,
2420,7590,2,TUT,-T01,We,01:30PM,02:15PM,We 01:30PM - 02:15PM,UCC_C2,,"9/9, 9/16, 9/23, 9/30, 10/7, 10/14, 10/21, 10/28, 11/4, 11/11, 11/18, 11/25, 12/2",- Professor Eli Park SORENSEN,2026-08-15T00-47-47+08-00,
2420,7590,3,TUT,-T02,We,01:30PM,02:15PM,We 01:30PM - 02:15PM,UCC_109,,"9/9, 9/16, 9/23, 9/30, 10/7, 10/14, 10/21, 10/28, 11/4, 11/11, 11/18, 11/25, 12/2",- Professor Eli Park SORENSEN,2026-08-15T00-47-47+08-00,
2420,7590,4,TUT,-T03,We,04:30PM,05:15PM,We 04:30PM - 05:15PM,UCC_C2,,"9/9, 9/16, 9/23, 9/30, 10/7, 10/14, 10/21, 10/28, 11/4, 11/11, 11/18, 11/25, 12/2",- Professor Eli Park SORENSEN,2026-08-15T00-47-47+08-00,
2420,7590,5,TUT,-T04,We,04:30PM,05:15PM,We 04:30PM - 05:15PM,UCC_114,,"9/9, 9/16, 9/23, 9/30, 10/7, 10/14, 10/21, 10/28, 11/4, 11/11, 11/18, 11/25, 12/2",- Professor Eli Park SORENSEN,2026-08-15T00-47-47+08-00,
2420,7590,6,TUT,-T05,We,04:30PM,05:15PM,We 04:30PM - 05:15PM,UCA_111,,"9/9, 9/16, 9/23, 9/30, 10/7, 10/14, 10/21, 10/28, 11/4, 11/11, 11/18, 11/25, 12/2",- Professor Eli Park SORENSEN,2026-08-15T00-47-47+08-00,
2420,7590,7,TUT,-T06,We,12:30PM,01:15PM,We 12:30PM - 01:15PM,UCC_103,,"9/9, 9/16, 9/23, 9/30, 10/7, 10/14, 10/21, 10/28, 11/4, 11/11, 11/18, 11/25, 12/2",- Professor Eli Park SORENSEN,2026-08-15T00-47-47+08-00,
2420,7590,8,TUT,-T07,We,12:30PM,01:15PM,We 12:30PM - 01:15PM,UCC_104,,"9/9, 9/16, 9/23, 9/30, 10/7, 10/14, 10/21, 10/28, 11/4, 11/11, 11/18, 11/25, 12/2",- Professor Eli Park SORENSEN,2026-08-15T00-47-47+08-00,
2420,7590,9,TUT,-T08,TBA,,,TBA,NRR,,07/09/2026 - 30/11/2026,- Professor Eli Park SORENSEN,2026-08-15T00-47-47+08-00,
2420,7594,1,LEC,-,Th,02:30PM,04:15PM,Th 02:30PM - 04:15PM,NAH_11,,"9/10, 9/17, 9/24",- Professor Jason Gawain GLECKMAN,2026-08-15T00-47-47+08-00,
2420,7594,2,LEC,-,Th,02:30PM,04:15PM,Th 02:30PM - 04:15PM,NAH_11,,"10/8, 10/15, 10/22, 10/29, 11/5, 11/12, 11/19, 11/26, 12/3",- Professor Jason Gawain GLECKMAN,2026-08-15T00-47-47+08-00,
2420,7594,3,TUT,-T01,Th,01:30PM,02:15PM,Th 01:30PM - 02:15PM,NAH_11,,"9/10, 9/17, 9/24",- Professor Jason Gawain GLECKMAN,2026-08-15T00-47-47+08-00,
2420,7594,4,TUT,-T01,Th,01:30PM,02:15PM,Th 01:30PM - 02:15PM,NAH_11,,"10/8, 10/15, 10/22, 10/29, 11/5, 11/12, 11/19, 11/26, 12/3",- Professor Jason Gawain GLECKMAN,2026-08-15T00-47-47+08-00,
2420,7594,5,TUT,-T02,Th,01:30PM,02:15PM,Th 01:30PM - 02:15PM,UCC_111,,"9/10, 9/17, 9/24",- Professor Jason Gawain GLECKMAN,2026-08-15T00-47-47+08-00,
2420,7594,6,TUT,-T02,Th,01:30PM,02:15PM,Th 01:30PM - 02:15PM,UCC_111,,"10/8, 10/15, 10/22, 10/29, 11/5, 11/12, 11/19, 11/26, 12/3",- Professor Jason Gawain GLECKMAN,2026-08-15T00-47-47+08-00,
2420,7594,7,TUT,-T03,Th,04:30PM,05:15PM,Th 04:30PM - 05:15PM,NAH_11,,"9/10, 9/17, 9/24",- Professor Jason Gawain GLECKMAN,2026-08-15T00-47-47+08-00,
2420,7594,8,TUT,-T03,Th,04:30PM,05:15PM,Th 04:30PM - 05:15PM,NAH_11,,"10/8, 10/15, 10/22, 10/29, 11/5, 11/12, 11/19, 11/26, 12/3",- Professor Jason Gawain GLECKMAN,2026-08-15T00-47-47+08-00,
2420,7594,9,TUT,-T04,Th,04:30PM,05:15PM,Th 04:30PM - 05:15PM,UCC_109,,"9/10, 9/17, 9/24",- Professor Jason Gawain GLECKMAN,2026-08-15T00-47-47+08-00,
2420,7594,10,TUT,-T04,Th,04:30PM,05:15PM,Th 04:30PM - 05:15PM,UCC_109,,"10/8, 10/15, 10/22, 10/29, 11/5, 11/12, 11/19, 11/26, 12/3",- Professor Jason Gawain GLECKMAN,2026-08-15T00-47-47+08-00,
2420,7594,11,TUT,-T05,Th,04:30PM,05:15PM,Th 04:30PM - 05:15PM,LDS_218,,"9/10, 9/17, 9/24",- Professor Jason Gawain GLECKMAN,2026-08-15T00-47-47+08-00,
2420,7594,12,TUT,-T05,Th,04:30PM,05:15PM,Th 04:30PM - 05:15PM,LDS_218,,"10/8, 10/15, 10/22, 10/29, 11/5, 11/12, 11/19, 11/26, 12/3",- Professor Jason Gawain GLECKMAN,2026-08-15T00-47-47+08-00,
2420,7594,13,TUT,-T06,Th,05:30PM,06:15PM,Th 05:30PM - 06:15PM,UCC_108,,"9/10, 9/17, 9/24",- Professor Jason Gawain GLECKMAN,2026-08-15T00-47-47+08-00,
2420,7594,14,TUT,-T06,Th,05:30PM,06:15PM,Th 05:30PM - 06:15PM,UCC_108,,"10/8, 10/15, 10/22, 10/29, 11/5, 11/12, 11/19, 11/26, 12/3",- Professor Jason Gawain GLECKMAN,2026-08-15T00-47-47+08-00,
2420,7594,15,TUT,-T07,Th,05:30PM,06:15PM,Th 05:30PM - 06:15PM,UCC_109,,"9/10, 9/17, 9/24",- Professor Jason Gawain GLECKMAN,2026-08-15T00-47-47+08-00,
2420,7594,16,TUT,-T07,Th,05:30PM,06:15PM,Th 05:30PM - 06:15PM,UCC_109,,"10/8, 10/15, 10/22, 10/29, 11/5, 11/12, 11/19, 11/26, 12/3",- Professor Jason Gawain GLECKMAN,2026-08-15T00-47-47+08-00,
2420,7594,17,TUT,-T08,TBA,,,TBA,NRR,,07/09/2026 - 30/11/2026,- Professor Jason Gawain GLECKMAN,2026-08-15T00-47-47+08-00,
2420,7596,1,LEC,-,Mo,02:30PM,04:15PM,Mo 02:30PM - 04:15PM,UCC_C2,,"9/7, 9/14, 9/21, 9/28, 10/5, 10/12",- Professor PUN Kwok Hung,2026-08-15T00-47-47+08-00,
2420,7596,2,LEC,-,Mo,02:30PM,04:15PM,Mo 02:30PM - 04:15PM,UCC_C2,,"10/26, 11/2, 11/9, 11/16, 11/23, 11/30",- Professor PUN Kwok Hung,2026-08-15T00-47-47+08-00,
2420,7596,3,TUT,-T01,Mo,01:30PM,02:15PM,Mo 01:30PM - 02:15PM,UCC_C2,,"9/7, 9/14, 9/21, 9/28, 10/5, 10/12",- Professor PUN Kwok Hung,2026-08-15T00-47-47+08-00,
2420,7596,4,TUT,-T01,Mo,01:30PM,02:15PM,Mo 01:30PM - 02:15PM,UCC_C2,,"10/26, 11/2, 11/9, 11/16, 11/23, 11/30",- Professor PUN Kwok Hung,2026-08-15T00-47-47+08-00,
2420,7596,5,TUT,-T02,Mo,01:30PM,02:15PM,Mo 01:30PM - 02:15PM,UCC_205,,"9/7, 9/14, 9/21, 9/28, 10/5, 10/12",- Professor PUN Kwok Hung,2026-08-15T00-47-47+08-00,
2420,7596,6,TUT,-T02,Mo,01:30PM,02:15PM,Mo 01:30PM - 02:15PM,UCC_205,,"10/26, 11/2, 11/9, 11/16, 11/23, 11/30",- Professor PUN Kwok Hung,2026-08-15T00-47-47+08-00,
2420,7596,7,TUT,-T03,Mo,04:30PM,05:15PM,Mo 04:30PM - 05:15PM,UCC_C2,,"9/7, 9/14, 9/21, 9/28, 10/5, 10/12",- Professor PUN Kwok Hung,2026-08-15T00-47-47+08-00,
2420,7596,8,TUT,-T03,Mo,04:30PM,05:15PM,Mo 04:30PM - 05:15PM,UCC_C2,,"10/26, 11/2, 11/9, 11/16, 11/23, 11/30",- Professor PUN Kwok Hung,2026-08-15T00-47-47+08-00,
2420,7596,9,TUT,-T04,Mo,04:30PM,05:15PM,Mo 04:30PM - 05:15PM,UCC_105,,"9/7, 9/14, 9/21, 9/28, 10/5, 10/12",- Professor PUN Kwok Hung,2026-08-15T00-47-47+08-00,
2420,7596,10,TUT,-T04,Mo,04:30PM,05:15PM,Mo 04:30PM - 05:15PM,UCC_105,,"10/26, 11/2, 11/9, 11/16, 11/23, 11/30",- Professor PUN Kwok Hung,2026-08-15T00-47-47+08-00,
2420,7596,11,TUT,-T05,Mo,04:30PM,05:15PM,Mo 04:30PM - 05:15PM,UCC_109,,"9/7, 9/14, 9/21, 9/28, 10/5, 10/12",- Professor PUN Kwok Hung,2026-08-15T00-47-47+08-00,
2420,7596,12,TUT,-T05,Mo,04:30PM,05:15PM,Mo 04:30PM - 05:15PM,UCC_109,,"10/26, 11/2, 11/9, 11/16, 11/23, 11/30",- Professor PUN Kwok Hung,2026-08-15T00-47-47+08-00,
2420,7596,13,TUT,-T06,Mo,05:30PM,06:15PM,Mo 05:30PM - 06:15PM,UCC_102,,"9/7, 9/14, 9/21, 9/28, 10/5, 10/12",- Professor PUN Kwok Hung,2026-08-15T00-47-47+08-00,
2420,7596,14,TUT,-T06,Mo,05:30PM,06:15PM,Mo 05:30PM - 06:15PM,UCC_102,,"10/26, 11/2, 11/9, 11/16, 11/23, 11/30",- Professor PUN Kwok Hung,2026-08-15T00-47-47+08-00,
2420,7596,15,TUT,-T07,Mo,05:30PM,06:15PM,Mo 05:30PM - 06:15PM,UCC_105,,"9/7, 9/14, 9/21, 9/28, 10/5, 10/12",- Professor PUN Kwok Hung,2026-08-15T00-47-47+08-00,
2420,7596,16,TUT,-T07,Mo,05:30PM,06:15PM,Mo 05:30PM - 06:15PM,UCC_105,,"10/26, 11/2, 11/9, 11/16, 11/23, 11/30",- Professor PUN Kwok Hung,2026-08-15T00-47-47+08-00,
2420,7596,17,TUT,-T08,TBA,,,TBA,NRR,,07/09/2026 - 30/11/2026,- Professor PUN Kwok Hung,2026-08-15T00-47-47+08-00,
2420,7647,1,LEC,-,Tu,02:30PM,04:15PM,Tu 02:30PM - 04:15PM,LSK_LT3,,"9/8, 9/15, 9/22, 9/29, 10/6, 10/13, 10/20, 10/27, 11/3, 11/10, 11/17, 11/24, 12/1",- Professor Wilkinson Daniel Ong WONG GONZALES,2026-08-15T00-47-47+08-00,
2420,7647,2,TUT,-T01,Tu,01:30PM,02:15PM,Tu 01:30PM - 02:15PM,LSK_LT3,,"9/8, 9/15, 9/22, 9/29, 10/6, 10/13, 10/20, 10/27, 11/3, 11/10, 11/17, 11/24, 12/1",- Professor Wilkinson Daniel Ong WONG GONZALES,2026-08-15T00-47-47+08-00,
2420,7647,3,TUT,-T02,Tu,01:30PM,02:15PM,Tu 01:30PM - 02:15PM,UCC_105,,"9/8, 9/15, 9/22, 9/29, 10/6, 10/13, 10/20, 10/27, 11/3, 11/10, 11/17, 11/24, 12/1",- Professor Wilkinson Daniel Ong WONG GONZALES,2026-08-15T00-47-47+08-00,
2420,7647,4,TUT,-T03,Tu,04:30PM,05:15PM,Tu 04:30PM - 05:15PM,LSK_LT3,,"9/8, 9/15, 9/22, 9/29, 10/6, 10/13, 10/20, 10/27, 11/3, 11/10, 11/17, 11/24, 12/1",- Professor Wilkinson Daniel Ong WONG GONZALES,2026-08-15T00-47-47+08-00,
2420,7647,5,TUT,-T04,Tu,04:30PM,05:15PM,Tu 04:30PM - 05:15PM,UCC_105,,"9/8, 9/15, 9/22, 9/29, 10/6, 10/13, 10/20, 10/27, 11/3, 11/10, 11/17, 11/24, 12/1",- Professor Wilkinson Daniel Ong WONG GONZALES,2026-08-15T00-47-47+08-00,
2420,7647,6,TUT,-T05,Tu,04:30PM,05:15PM,Tu 04:30PM - 05:15PM,UCC_204,,"9/8, 9/15, 9/22, 9/29, 10/6, 10/13, 10/20, 10/27, 11/3, 11/10, 11/17, 11/24, 12/1",- Professor Wilkinson Daniel Ong WONG GONZALES,2026-08-15T00-47-47+08-00,
2420,7647,7,TUT,-T06,Tu,05:30PM,06:15PM,Tu 05:30PM - 06:15PM,UCC_104,,"9/8, 9/15, 9/22, 9/29, 10/6, 10/13, 10/20, 10/27, 11/3, 11/10, 11/17, 11/24, 12/1",- Professor Wilkinson Daniel Ong WONG GONZALES,2026-08-15T00-47-47+08-00,
2420,7647,8,TUT,-T07,Tu,05:30PM,06:15PM,Tu 05:30PM - 06:15PM,UCC_204,,"9/8, 9/15, 9/22, 9/29, 10/6, 10/13, 10/20, 10/27, 11/3, 11/10, 11/17, 11/24, 12/1",- Professor Wilkinson Daniel Ong WONG GONZALES,2026-08-15T00-47-47+08-00,
2420,7647,9,TUT,-T08,TBA,,,TBA,NRR,,07/09/2026 - 30/11/2026,- Professor Wilkinson Daniel Ong WONG GONZALES,2026-08-15T00-47-47+08-00,
2420,7393,1,LEC,-,We,12:30PM,02:15PM,We 12:30PM - 02:15PM,LHC_G04,,"9/9, 9/16, 9/23, 9/30, 10/7, 10/14, 10/21, 10/28, 11/4, 11/11, 11/18, 11/25, 12/2",- Professor JUNG Jookyoung,2026-08-15T00-47-47+08-00,
2420,7393,2,TUT,-T01,We,11:30AM,12:15PM,We 11:30AM - 12:15PM,LHC_101,,"9/9, 9/16, 9/23, 9/30, 10/7, 10/14, 10/21, 10/28, 11/4, 11/11, 11/18, 11/25, 12/2",- Professor JUNG Jookyoung,2026-08-15T00-47-47+08-00,
2420,7393,3,TUT,-T02,We,11:30AM,12:15PM,We 11:30AM - 12:15PM,UCC_204,,"9/9, 9/16, 9/23, 9/30, 10/7, 10/14, 10/21, 10/28, 11/4, 11/11, 11/18, 11/25, 12/2",- Professor JUNG Jookyoung,2026-08-15T00-47-47+08-00,
2420,7393,4,TUT,-T03,We,02:30PM,03:15PM,We 02:30PM - 03:15PM,LSK_203,,"9/9, 9/16, 9/23, 9/30, 10/7, 10/14, 10/21, 10/28, 11/4, 11/11, 11/18, 11/25, 12/2",- Professor JUNG Jookyoung,2026-08-15T00-47-47+08-00,
2420,7393,5,TUT,-T04,We,02:30PM,03:15PM,We 02:30PM - 03:15PM,UCC_204,,"9/9, 9/16, 9/23, 9/30, 10/7, 10/14, 10/21, 10/28, 11/4, 11/11, 11/18, 11/25, 12/2",- Professor JUNG Jookyoung,2026-08-15T00-47-47+08-00,
2420,7393,6,TUT,-T05,We,03:30PM,04:15PM,We 03:30PM - 04:15PM,UCC_204,,"9/9, 9/16, 9/23, 9/30, 10/7, 10/14, 10/21, 10/28, 11/4, 11/11, 11/18, 11/25, 12/2",- Professor JUNG Jookyoung,2026-08-15T00-47-47+08-00,
2420,7393,7,TUT,-T06,Mo,10:30AM,11:15AM,Mo 10:30AM - 11:15AM,UCC_103,,"9/7, 9/14, 9/21, 9/28, 10/5, 10/12",- Professor JUNG Jookyoung,2026-08-15T00-47-47+08-00,
2420,7393,8,TUT,-T06,Mo,10:30AM,11:15AM,Mo 10:30AM - 11:15AM,UCC_103,,"10/26, 11/2, 11/9, 11/16, 11/23, 11/30",- Professor JUNG Jookyoung,2026-08-15T00-47-47+08-00,
2420,7393,9,TUT,-T07,Mo,10:30AM,11:15AM,Mo 10:30AM - 11:15AM,UCC_104,,"9/7, 9/14, 9/21, 9/28, 10/5, 10/12",- Professor JUNG Jookyoung,2026-08-15T00-47-47+08-00,
2420,7393,10,TUT,-T07,Mo,10:30AM,11:15AM,Mo 10:30AM - 11:15AM,UCC_104,,"10/26, 11/2, 11/9, 11/16, 11/23, 11/30",- Professor JUNG Jookyoung,2026-08-15T00-47-47+08-00,
2420,7393,11,TUT,-T08,TBA,,,TBA,NRR,,07/09/2026 - 30/11/2026,- Professor JUNG Jookyoung,2026-08-15T00-47-47+08-00,
2420,8226,1,LEC,-,Mo,09:30AM,12:15PM,Mo 09:30AM - 12:15PM,LSK_208,,"9/7, 9/14, 9/21, 9/28, 10/5, 10/12",- Dr. Alice Victoria HARLING,2026-08-15T00-47-47+08-00,
2420,8226,2,LEC,-,Mo,09:30AM,12:15PM,Mo 09:30AM - 12:15PM,LSK_208,,"10/26, 11/2, 11/9, 11/16, 11/23, 11/30",- Dr. Alice Victoria HARLING,2026-08-15T00-47-47+08-00,
2420,7650,1,LEC,-,Mo,10:30AM,12:15PM,Mo 10:30AM - 12:15PM,LSK_308,,"9/7, 9/14, 9/21, 9/28, 10/5, 10/12",- Dr. WONG Suzanne Shu Shan,2026-08-15T00-47-47+08-00,
2420,7650,2,LEC,-,Mo,10:30AM,12:15PM,Mo 10:30AM - 12:15PM,LSK_308,,"10/26, 11/2, 11/9, 11/16, 11/23, 11/30",- Dr. WONG Suzanne Shu Shan,2026-08-15T00-47-47+08-00,
2420,7650,3,TUT,-T01,Mo,09:30AM,10:15AM,Mo 09:30AM - 10:15AM,LSK_308,,"9/7, 9/14, 9/21, 9/28, 10/5, 10/12",- Dr. WONG Suzanne Shu Shan,2026-08-15T00-47-47+08-00,
2420,7650,4,TUT,-T01,Mo,09:30AM,10:15AM,Mo 09:30AM - 10:15AM,LSK_308,,"10/26, 11/2, 11/9, 11/16, 11/23, 11/30",- Dr. WONG Suzanne Shu Shan,2026-08-15T00-47-47+08-00,
2420,7650,5,TUT,-T02,Mo,09:30AM,10:15AM,Mo 09:30AM - 10:15AM,UCC_104,,"9/7, 9/14, 9/21, 9/28, 10/5, 10/12",- Dr. WONG Suzanne Shu Shan,2026-08-15T00-47-47+08-00,
2420,7650,6,TUT,-T02,Mo,09:30AM,10:15AM,Mo 09:30AM - 10:15AM,UCC_104,,"10/26, 11/2, 11/9, 11/16, 11/23, 11/30",- Dr. WONG Suzanne Shu Shan,2026-08-15T00-47-47+08-00,
2420,7650,7,TUT,-T03,Mo,12:30PM,01:15PM,Mo 12:30PM - 01:15PM,LSK_308,,"9/7, 9/14, 9/21, 9/28, 10/5, 10/12",- Dr. WONG Suzanne Shu Shan,2026-08-15T00-47-47+08-00,
2420,7650,8,TUT,-T03,Mo,12:30PM,01:15PM,Mo 12:30PM - 01:15PM,LSK_308,,"10/26, 11/2, 11/9, 11/16, 11/23, 11/30",- Dr. WONG Suzanne Shu Shan,2026-08-15T00-47-47+08-00,
2420,7650,9,TUT,-T04,Mo,12:30PM,01:15PM,Mo 12:30PM - 01:15PM,UCC_104,,"9/7, 9/14, 9/21, 9/28, 10/5, 10/12",- Dr. WONG Suzanne Shu Shan,2026-08-15T00-47-47+08-00,
